 6692 ; В.И. Ленин.  Экономика и политика в эпоху диктатуры пролетариата. Госполитиздат 1945 год. ;  ;  ;  ;  ; 3 ; Shera ; 23 
 6693 ; Ф. Энгельс. Роль труда в процессе превращения обезьяны в человека. Госполитиздат. 1950 год. ;  ;  ;  ;  ; 75 ; Дачникк ; 261 
 6642 ; Статуэтка Сфинкс, металл. ;  ;  ; Ж/м ;  ; 49 ; pavspb ; 2679 
 6643 ; Картина, Борисов Н.Г. Этюд "у реки". 1985г ;  ;  ;  ;  ; 49 ; Kartu ; 3570 
 6644 ; Статуэтка фапфоровая Юная балерина. ЛФЗ. ;  ;  ;  ;  ; 29 ; боровик ; 3164 
 6645 ; Статуэтка фарфоровая Балерина с венком. ЛФЗ. ;  ;  ;  ;  ; 49 ; QSL ; 3774 
 6646 ; Статуэтка фарфоровая Утро. Мальчик с кружкой. ЛФЗ. ;  ;  ;  ;  ; 40 ; никсер ; 1981 
 6647 ; Статуэтка фарфоровая Мальчик с виноградом. ЛФЗ. ;  ;  ;  ;  ; 25 ; Vova1950 ; 1224 
 6648 ; Статуэтка фарфоровая Олимпийский мишка. ЛФЗ. ;  ;  ;  ;  ; 58 ; Юра Хой ; 759 
 6649 ; Бутылка пивная Бавария. Санкт-Петербургъ. ;  ;  ;  ;  ; 88 ; Sky2 ; 1778 
 6650 ; Бинокль театральный х2.5 в футляре. 1954 год. ;  ;  ;  ;  ; 33 ; flutter ; 1734 
 6651 ; Лот пионерской атрибутики 4 предмета. ;  ;  ;  ;  ; 27 ; Ratmen ; 918 
 6652 ; Вымпел Фрунзенский РК ВЛКСМ. ;  ;  ;  ;  ; 23 ; Дачникк ; 300 
 6653 ; Вымпел Ударник коммунистического труда. ;  ;  ;  ;  ; 23 ; Ratmen ; 673 
 6654 ; Вымпел Лучшему слесарю, бархат. ;  ;  ;  ;  ; 27 ; Дачникк ; 700 
 6655 ; Веер XXII Олимпийские игры. ;  ;  ;  ;  ; 20 ; Макай ; 479 
 6656 ; Фотоаппарат Keystone XR308, США в чехле. ;  ;  ;  ;  ; 16 ; АВС ; 219 
 6657 ; Заварочный чайник со спиртовкой. Европа ;  ;  ; Б/м ;  ; 23 ; Дачникк ; 2320 
 6658 ; Штоф стекло с дутым с оленем. ;  ;  ;  ;  ; 26 ; qween ; 2000 
 6659 ; Открывалка. ;  ;  ;  ;  ; 26 ; никсер ; 327 
 6660 ; Герб судна HMS "Roebuck" ;  ;  ;  ;  ; 34 ; lenohota ; 210 
 6661 ; Гербы 15 республик СССР и герб СССР, картон. ;  ;  ;  ;  ; 23 ; lenohota ; 765 
 6662 ; Машинка для стрижки волос. Коробка, инструкция. ;  ;  ;  ;  ; 102 ; SIEMENS_S75 ; 921 
 6663 ; Часы Ракета, механика. ;  ;  ;  ;  ; 55 ; Arlekino82 ; 1873 
 6664 ; Л. Чарская. Особенная. Издание В.И. Губинского. С-Петербург. ;  ;  ;  ;  ; 23 ; von_Schwarz ; 426 
 6665 ; К. Баранцевичъ. Первый заработокъ. С-Петербургъ-Москва. ;  ;  ;  ;  ; 26 ; gelo ; 906 
 6666 ; Брошюра. Н. Ярышкин. В великие дни. С-Петербург. 1900 год. ;  ;  ;  ;  ; 11 ; antongor ; 53 
 6667 ; Хуа Шань. Письмо с петушиными перьями. Рисунки Лю Цзи-ю. Пекин 1957 год. ;  ;  ;  ;  ; 9 ; Sky2 ; 340 
 6668 ; Евгения Штернъ. Современные Русские лирики. 1907-1912 . С-Петербург. 1913 год. ;  ;  ;  ;  ; 68 ; D-503 ; 1009 
 6669 ; А.В. Круглов. Разными дорогами. Москва. 1899 год. ;  ;  ;  ;  ; 6 ; von_Schwarz ; 341 
 6670 ; Народный календарь. Финляндия. 1888 год. ;  ;  ;  ;  ; 35 ; gbp ; 1134 
 6671 ; Ф.А. Брокгаузъ, И.А. Ефронъ. Энциклопедический словарь. Том XVII. С-Петербург. 1896 год. ;  ;  ;  ;  ; 22 ; глок ; 612 
