 6662 ; Энциклопедический словарь. Том I. Санкт-Петербург. 1901 год. ;  ;  ;  ;  ; 10 ; russland ; 567 
 6663 ; Н.С. Лесков. Полное собрание сочинений. Том 28. С-Петербург. 1903 год. ;  ;  ;  ;  ; 19 ; PK101975 ; 339 
 6664 ; Н.С. Лесков. Полное собрание сочинений. Том 25. С-Петербург. 1903 год. ;  ;  ;  ;  ; 15 ; PK101975 ; 339 
 6665 ; Сочинения Н.А. Добролюбова. Том VI. С-Петербург. 1876 год. ;  ;  ;  ;  ; 11 ; vorgarik ; 245 
 6666 ; Сочинения И.О. Горбунов. Том первый. Санкт-Петербург ;  ;  ;  ;  ; 14 ; ЛСВ ; 567 
 6667 ; Лот газет За Советское искусство 2 шт. ;  ;  ;  ;  ; 13 ; Рисковый ; 114 
 6668 ; Брошюра Первенство по теннису. Ленинград 1939 год ;  ;  ;  ;  ; 21 ; Sk-masshtab ; 50 
 6669 ; Расписание спектаклей Ленинградские театры 1935 год ;  ;  ;  ;  ; 10 ; Ligaga ; 79 
 6612 ; Ложка столовая, серебро 84 ;  ;  ; Ag84 ;  ; 38 ; Dahan ; 2687 
 6613 ; Ложка столовая, серебро ;  ;  ; Ag875 ;  ; 57 ; ratiandr ; 1967 
 6614 ; Ложка столовая, серебро ;  ;  ; Ag875 ;  ; 46 ; ratiandr ; 1972 
 6615 ; Нож столовый. Европа ;  ;  ; Ag800 ;  ; 33 ; крлкв ; 665 
 6616 ; Солонка узор, серебро 84. ;  ;  ;  ;  ; 76 ; фюрстен ; 1542 
 6617 ; Солонка с ложечкой, серебро ;  ;  ; Ag875 ;  ; 29 ; mask ; 711 
 6618 ; Ложка чайная, эмаль, серебро ;  ;  ; Ag916 ;  ; 25 ; StasStas ; 818 
 6619 ; Ложка чайная, эмаль, серебро ;  ;  ; Ag875 ;  ; 20 ; Dahan ; 869 
 6620 ; Ложка чайная, серебро 84 ;  ;  ; Ag84 ;  ; 23 ; Ligaga ; 1926 
 6621 ; Ложка чайная, серебро ;  ;  ; Ag875 ;  ; 19 ; ratiandr ; 681 
 6622 ; Ложка чайная, эмаль серебро ;  ;  ; Ag875 ;  ; 17 ; kaso2008 ; 543 
 6623 ; Ложка чайная, серебро ;  ;  ; Ag875 ;  ; 14 ; kaso2008 ; 534 
 6624 ; Ложка чайная, серебро. Европа ;  ;  ; Ag800 ;  ; 31 ; ratiandr ; 738 
 6625 ; Ложка чайная Будда, серебро. ;  ;  ; Ag925 ;  ; 50 ; mask ; 694 
 6626 ; Ложка десертная Ландыш, серебро. Европа ;  ;  ; Ag800 ;  ; 29 ; Леонс ; 538 
 6627 ; Ложка десертная, серебро. ;  ;  ; Ag916 ;  ; 29 ; птичка16 ; 512 
 6628 ; Лопатка для соли, серебро. Европа ;  ;  ; Ag813 ;  ; 42 ; kaso2008 ; 579 
 6629 ; Ложечка для соли, серебро 84 ;  ;  ; Ag84 ;  ; 27 ; Руслан1981 ; 560 
 6630 ; Ложечка для соли, эмаль, серебро ;  ;  ; Ag875 ;  ; 32 ; птичка16 ; 536 
 6631 ; Медальон серебро 84 ;  ;  ; Ag84 ;  ; 9 ; Верховный торгаш ; 232 
 6632 ; Медальон серебро, отломано ушко. ;  ;  ; Ag ;  ; 10 ; Верховный торгаш ; 333 
 6633 ; Капельница латунь. Товарищество Кольчугина 1882-1896. ;  ;  ; Ж/м ;  ; 62 ; krass ; 1012 
 6634 ; Подсвечник латунь. ;  ;  ; Ж/м ;  ; 22 ; птичка16 ; 499 
 6635 ; Статуэтка Касли, Девочка с лейкой. ;  ;  ; Ж/м ;  ; 63 ; Sumo ; 2777 
 6636 ; Статуэтка Гена и Чебурашка. ;  ;  ; Б/м ;  ; 20 ; num ; 408 
 6637 ; Пепельница Ежик. ;  ;  ; Б/м ;  ; 35 ; ВЕПРЬ ; 322 
 6638 ; Поднос латунь, диаметр 340мм. ;  ;  ; Ж/м ;  ; 32 ; ВЕПРЬ ; 479 
 6639 ; Икона БМ в окладе, в киоте. ;  ;  ;  ;  ; 65 ; bamia67 ; 1469 
 6640 ; Две части складня, латунь, эмаль. ;  ;  ; Ж/м ;  ; 119 ; ga2012 ; 1261 
 6641 ; Икона латунь. ;  ;  ; Ж/м ;  ; 78 ; пмт79 ; 2910 
 6642 ; Распятие среднее, латунь, эмаль. ;  ;  ; Ж/м ;  ; 60 ; пмт79 ; 3387 
 6643 ; Бутылка А.РАЛЛЕ и Ко. ;  ;  ;  ;  ; 55 ; Vova1950 ; 1166 
 6644 ; Кружка И.В. Кузнецовъ. Фабрика на Волховъ. ;  ;  ;  ;  ; 68 ; Ритм ; 5200 
 6645 ; Лот тарелок Т-ва М.С.Кузнецов 2 шт. ;  ;  ;  ;  ; 21 ; flutter ; 1348 
 6646 ; Кофейная пара Limoges. Фарфор. Франция ;  ;  ;  ;  ; 56 ; garikms ; 1035 
 6647 ; Статуэтка Мальчик с собакой. Фарфор ЛФЗ. ;  ;  ;  ;  ; 17 ; Vova1950 ; 1355 
 6648 ; Фарфоровая статуэтка Ежик. ЛФЗ ;  ;  ;  ;  ; 37 ; Плотник ; 459 
 6649 ; Блюдце фарфор ЛФЗ ;  ;  ;  ;  ; 7 ; mrtk ; 35 
 6650 ; Молочник фарфоровый ЛФЗ ;  ;  ;  ;  ; 12 ; Краснодар ; 31 
 6651 ; Кружка фарфоровая ЛФЗ ;  ;  ;  ;  ; 20 ; Чуча ; 104 
 6652 ; Солонка ЮМ5МЕТ ;  ;  ; Ж/м ;  ; 12 ; Ligaga ; 215 
 6653 ; Лот предметов с обмундирования Старшины милиции СССР 9шт. ;  ;  ;  ;  ; 28 ; Ligaga ; 102 
 6654 ; Иглы граммофонные Громкий тон. ;  ;  ;  ;  ; 37 ; Sky2 ; 501 
 6655 ; Иглы граммофонные. ;  ;  ;  ;  ; 22 ; Sky2 ; 402 
 6656 ; Пенсне в футляре ;  ;  ;  ;  ; 22 ; Sky2 ; 421 
 6657 ; Пенсе ;  ;  ;  ;  ; 18 ; Sky2 ; 352 
 6658 ; Н.В. Попов. Судебная Медицина. Медгиз, 1950 год. ;  ;  ;  ;  ; 11 ; Логистик ; 306 
 6659 ; Новый завет. Санкт-Петербург. 1914 год ;  ;  ;  ;  ; 92 ; ЛСВ ; 4978 
 6660 ; Старославянское Святое Евангелие. Санкт-Петербург. 1877 год ;  ;  ;  ;  ; 73 ; ЛСВ ; 1911 
 6661 ; Библия. Библиотека Н.А. Бажанова. Санкт-Петербург. 1882 год ;  ;  ;  ;  ; 33 ; Sky2 ; 3449 
 6485 ; Каталог-справочник. Монеты Киргизии, Таджикистана, Туркменистана и Узбекистана. Редакция 1, 2019 год ;  ;  ;  ;  ; 22 ; элли ; 159 
 6486 ; Каталог-справочник. Монеты Латвии, Литвы и Эстонии. Редакция 2, 2013 год ;  ;  ;  ;  ; 9 ; SРQR ; 89 
 6487 ; Каталог-справочник. Монеты Беларуси 1996-2013 гг. Редакция 4, 2013 год ;  ;  ;  ;  ; 5 ; uharius ; 35 
 6488 ; Каталог-справочник. Юбилейные и памятные монеты Казахстана 1995-2013 гг. Редакция 3, 2013 год ;  ;  ;  ;  ; 7 ; Краснодар ; 34 
 6489 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2019 годов. Редакция 46 ;  ;  ;  ;  ; 9 ; Мозг ; 49 
 6490 ; Каталог-справочник "Бумажные деньги России". Часть I. Редакция 8, 2008 год ;  ;  ;  ;  ; 37 ; vladimirV ; 189 
 6491 ; В. П. Малышев. ЭНЦИКЛОПЕДИЯ. Денежные эмиссии региональных и местных правительств России 1917-1923 гг ;  ;  ;  ;  ; 29 ; Хемуль ; 253 
 6492 ; Аукционный каталог Ancient World Coins. 29-30 октября 2009г ;  ;  ;  ;  ; 9 ; Affliction ; 153 
 6493 ; Аукционный каталог WAG. Аукцион 48. 1-3 сентября 2008г ;  ;  ;  ;  ; 10 ; Affliction ; 206 
 6494 ; Аукционный каталог LA GALERIE NUMISMATIQUE. Аукцион XIII. 11 января 2009г ;  ;  ;  ;  ; 7 ; Affliction ; 143 
 6495 ; Каталог частной коллекции. Античные монеты и артефакты. Санкт-Петербург ; 2019 ;  ;  ;  ; 15 ; ежик ; 275 
 6496 ; Аукционный каталог PRE-LONG BEACH SALE. 12-13 февраля 2008г ;  ;  ;  ;  ; 21 ; bamia67 ; 257 
 6497 ; Аукционный каталог Fritz Rudolf Kuenker GmbH. Аукцион 160. 30 сентября-1 октября 2009г ;  ;  ;  ;  ; 7 ; Affliction ; 180 
 6498 ; Аукционный каталог Fritz Rudolf Kuenker GmbH. Аукцион 194. 26/27 сентября 2011г ;  ;  ;  ;  ; 13 ; Affliction ; 154 
 6499 ; Аукционный каталог DR. BUSSO PEUS NACHF. Аукцион 399. 4-6 ноября 2009г ;  ;  ;  ;  ; 22 ; Affliction ; 182 
 6500 ; Аукционный каталог Fritz Rudolf Kuenker GmbH. Аукцион 195. 28 сентября 2011г ;  ;  ;  ;  ; 24 ; Affliction ; 216 
 6501 ; Аукционный каталог Fritz Rudolf Kuenker. Очарование одного Царя, 5 семейных 1 1/2 рублей. 2 февраля 2012г ;  ;  ;  ;  ; 41 ; Kartu ; 456 
 6502 ; Аукционный каталог Jean ELSEN. Январь-март 2012г ;  ;  ;  ;  ; 11 ; Affliction ; 155 
 6503 ; Аукционный каталог Artemida Aste. Аукцион XXVI. 17-18 октября 2009г ;  ;  ;  ;  ; 15 ; Affliction ; 155 
 6504 ; Аукционный каталог WAG. Аукцион 56. 7-8 февраля 2011г ;  ;  ;  ;  ; 15 ; Kartu ; 505 
 6505 ; Аукционный каталог VEA. 13 ноября 2010г ;  ;  ;  ;  ; 14 ; Affliction ; 203 
 6506 ; Аукционный каталог Fritz Rudolf Kuenker GmbH. Аукцион 197. 28/29 сентября 2011г ;  ;  ;  ;  ; 9 ; Affliction ; 201 
 6507 ; Фалеристика всесоюзного студенческого отряда. Санкт-Петербург. Издательство Александр ПРИНТ. 2009 ;  ;  ;  ;  ; 17 ; leonardo2010 ; 306 
 6508 ; Монеты России и СССР 1700-1993гг. Москва 1994г ;  ;  ;  ;  ; 3 ; RATA ; 126 
 6509 ; Аукционный каталог SNY. 2/2011г ;  ;  ;  ;  ; 11 ; bamia67 ; 101 
 6510 ; Пухов Е.В. Монета "Ефимок с признаком" ;  ;  ;  ;  ; 20 ; Markgraf ; 183 
 6511 ; Репринтное издание. Русские монеты. Медная монета с 1700-1725гг. Петр I ;  ;  ;  ;  ; 35 ; Хемуль ; 120 
 6512 ; Сборник. Советский коллекционер. 18. Москва 1980г. ;  ;  ;  ;  ; 33 ; Варлаам ; 340 
 6513 ; Сборник. Советский коллекционер. 16. Москва 1978г. ;  ;  ;  ;  ; 59 ; gelo ; 536 
 6514 ; Сборник. Советский коллекционер. 9. Москва 1971г. ;  ;  ;  ;  ; 28 ; Vanomah ; 340 
 6515 ; Сборник. Советский коллекционер. 10. Москва 1972г. ;  ;  ;  ;  ; 25 ; yuri.gruzdev ; 416 
 6516 ; Сборник. Советский коллекционер. 5. Москва 1967г. ;  ;  ;  ;  ; 47 ; gelo ; 435 
 6517 ; Сборник. Советский коллекционер. 17. Москва 1979г. ;  ;  ;  ;  ; 20 ; Варлаам ; 203 
 6518 ; Оптовый лот, 20 книг. Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов ;  ;  ;  ;  ; 11 ; Terem ; 614 
 6519 ; Оптовый лот. 13 книг (коробка). Куда уходят деньги? В. Е. Семенов ;  ;  ;  ;  ; 30 ; статир ; 1088 
 6520 ; Оптовый лот. 21 книга (3 коробки).  В.Е. Семенов. Монетный передел 1700-1917 гг. ;  ;  ;  ;  ; 19 ; статир ; 3195 
 6521 ; Оптовый лот. 8 книг (коробка). Рюрик и Владимир. Самоучитель по русской истории. Издание 2-ое, дополненное. В. Е. Семенов ;  ;  ;  ;  ; 11 ; статир ; 691 
 6522 ; Оптовый лот. 4 книги (коробка).  БАЗОВЫЙ каталог монеты России 1700-1917 гг. Выпуск 2018 год. В. Е. Семенов ;  ;  ;  ;  ; 33 ; Хемуль ; 3555 
 6523 ; Оптовый лот. 16 книг (4 коробки).  БАЗОВЫЙ каталог монеты России 1700-1917 гг. Выпуск 2018 год. В. Е. Семенов ;  ;  ;  ;  ; 19 ; торгаш ; 6243 
 6601 ; Кофейник, серебрение. Европа ;  ;  ; Ж/м ;  ; 83 ; mask ; 2593 
 6602 ; Хрустальная конфетница, ручка серебро 875. ;  ;  ;  ;  ; 75 ; Dahan ; 3248 
 6603 ; Солонка, крышка серебро. Европа ;  ;  ; Ag813 ;  ; 23 ; птичка16 ; 441 
 6604 ; Ионизатор на кружку - Рыбак, серебро. ;  ;  ; Ag925 ;  ; 107 ; mask ; 2054 
 6605 ; Браслет, серебро, чернение. ;  ;  ; Ag875 ;  ; 31 ; Ligaga ; 1181 
