 4407 ; 2000 форинтов. Венгрия. 150 лет зоопарку в Будапеште. Буклет ; 2016 ;  ; Cu-Ni ; AU ; 18 ; 6719 ; 920 
 4408 ; 2000 форинтов. Венгрия. Год Семьи. Буклет ; 2018 ;  ; Cu-Ni ; AU ; 17 ; 6719 ; 920 
 4409 ; 2000 форинтов. Венгрия. Святой Мартин. Буклет ; 2016 ;  ; Cu-Ni ; AU ; 16 ; 6719 ; 920 
 4410 ; 1 крона. Норвегия. Конверт, марка ; 1993 ;  ; Cu-Ni ; AU ; 5 ; Краснодар ; 80 
 4411 ; 10 марок. ГДР. Спорт. Конверт, марка ; 1988 ;  ; Cu-Ni ; AU ; 19 ; sibirian ; 150 
 4412 ; 10 марок. ГДР. Спорт. Конверт, марка ; 1988 ;  ; Cu-Ni ; AU ; 25 ; sibirian ; 186 
 4413 ; 5 тоа. Папуа - Новая Гвинея. Конверт с маркой ; 1975 ;  ; Cu-Ni ; Proof ; 12 ; Ok203 ; 114 
 4414 ; 2 цента. Маврикий. Конверт с маркой ; 1978 ;  ; Br ; AU ; 9 ; Краснодар ; 80 
 4415 ; 1 кина.  Папуа - Новая Гвинея. Конверт с маркой, сертификат ; 1975 ;  ; Cu-Ni ; Proof ; 12 ; Ok203 ; 116 
 4416 ; 1 песо. Куба. Конверт с маркой ; 1994 ;  ; Cu-Ni ; AU ; 22 ; Ok203 ; 510 
 4417 ; 1 сукре. Эквадор. Конверт с маркой ; 1985 ;  ; St/Ni ; AU ; 10 ; an78gg ; 90 
 4418 ; 10 песо. Колумбия. Конверт с маркой ; 1981 ;  ; Cu-Zn-Ni ; VF-XF ; 15 ; Краснодар ; 80 
 4419 ; 1/4 кроны. Теркс и Кайкос. Конверт с маркой ; 1981 ;  ; Cu-Ni ; AU ; 18 ; Markgraf ; 159 
 4420 ; 10 тоа. Папуа - Новая Гвинея. Конверт с маркой ; 1975 ;  ; Cu-Ni ; Proof ; 20 ; Ok203 ; 114 
 4421 ; 1 пенни. Остров Святой Елены и острова Вознесения. Конверт с маркой ; 1984 ;  ; Br ; AU ; 23 ; bva150979 ; 434 
 4422 ; Набор монет Швеции: 50,10 эре (5 шт.) + жетон. Упаковка ; 1991 ;  ; Cu-Ni,Ж/м ; AU ; 9 ; von_Schwarz ; 114 
 4423 ; 20 тоа. Папуа - Новая Гвинея. Конверт с маркой ; 1975 ;  ; Cu-Ni ; Proof ; 14 ; Ok203 ; 114 
 4424 ; 1 тоа. Папуа - Новая Гвинея. Конверт с маркой ; 1975 ;  ; Br ; Proof ; 22 ; Ok203 ; 114 
 4425 ; 2 тоа. Папуа - Новая Гвинея. Конверт с маркой ; 1975 ;  ; Br ; Proof ; 12 ; Ok203 ; 126 
 4426 ; 1 марка. Германия. Конверт, марка ; 1990 ;  ; Cu-Ni ; XF+ ; 15 ; Краснодар ; 53 
 4427 ; Набор монет ГДР: 2шт + жетон. Буклет ; 1988 ;  ; Cu-Ni ; AU ; 27 ; sibirian ; 408 
 4428 ; Набор монет ГДР: 4шт + жетон. Буклет ; 1987 ;  ; Cu-Ni ; AU ; 15 ; von_Schwarz ; 454 
 4429 ; Набор монет ГДР: 4шт + жетон. Буклет ; 1987 ;  ; Cu-Ni ; AU ; 15 ; t_v_v ; 433 
 4430 ; Набор монет ГДР: 4шт + жетон. Буклет ; 1987 ;  ; Cu-Ni ; AU ; 14 ; corsar ; 422 
 4431 ; Лот жетонов Ниедрландские Антиллы: 1,2 евро,50,20,10,5,2,1 цент (8 шт.) Буклет ;  ;  ; Би/м,Ж/м ; AU ; 22 ; нехочуха ; 520 
 4432 ; Лот монет Бразилии: 1 реал (16 шт.) Олимпиада в Рио ; 2014-2016 ;  ; Би/м ; AU/ ; 54 ; x-file ; 1557 
 4433 ; Набор монет Германии: 5,2,1 марка, 50,10,5,2,1 пфенниг (10 шт.) Упаковка ; 2000 ;  ; Cu-Ni,St/Лат, ; AU ; 21 ; Holder31 ; 408 
 4434 ; Набор монет Германии: 5,2,1 марка, 50,10,5,2,1 пфенниг (10 шт.) Упаковка ; 1999 ;  ; Cu-Ni,St/Лат, ; AU ; 17 ; von_Schwarz ; 328 
 4435 ; 25 новых пенсов. Великобритания. Королевская свадьба ; 1981 ;  ; Cu-Ni ; XF ; 11 ; Михаилъ ; 102 
 4436 ; 100 форинтов. Венгрия. Бела Чобель  – 100 лет со дня рождения. ; 1983 ;  ; Cu-Ni ; AU ; 17 ; salim ; 465 
 4437 ; Лот иностранных монет: 18 шт. ; 1955-1983 ;  ; Br,Cu-Ni,Al ; VF/XF ; 28 ; Besar ; 180 
 4438 ; Лот иностранных монет: 9 шт. + жетон ; 1970-1979 ;  ; Cu-Ni,Ni,St/Лат ; VF/XF ; 13 ; Mike!! ; 61 
 4439 ; Набор монет Германии: 5,2,1 марка, 50,10,5,2,1 пфенниг (10 шт.) Упаковка ; 1997 ;  ; Cu-Ni,St/Лат, ; AU ; 17 ; von_Schwarz ; 322 
 4440 ; Лот иностранных монет: 14 шт. ;  ;  ; Cu-Ni,Cu,Al ; F/XF ; 17 ; franklin ; 51 
 4441 ; 1 гривна. Украина. 20 лет денежной реформы. В блистере ; 2016 ;  ; Al/Br ; AU ; 43 ; Besar ; 196 
 4442 ; Лот иностранных монет: 8 шт. ; 1966-2001 ;  ; Би/мCu-NiNi/Лат ; VF/XF ; 27 ; Вадим Скифский ; 82 
 4443 ; Лот иностранных монет: 10 шт. ;  ;  ; St/Лат,Cu-Ni,Ni ; VF/XF ; 21 ; Mike!! ; 70 
 4444 ; Лот иностранных монет: 10 шт. ; 1948-1996 ;  ; Al/Br,Cu-Ni, ; VF+/XF ; 15 ; Вадим Скифский ; 55 
 4445 ; Лот иностранных монет: 10 шт. ; 1971-2005 ;  ; Би/м,Cu-NiAl/Br ; VF/XF ; 11 ; evlampin ; 42 
 4446 ; Лот иностранных монет: 12 шт. ; 1952-1990 ;  ; St,Cu-Ni,Al ; F/XF ; 17 ; Вадим Скифский ; 98 
 4447 ; Лот иностранных монет: 10 шт. ;  ;  ; St,Cu-Ni,Br, ; VF/XF ; 20 ; Mike!! ; 42 
 4448 ; Лот иностранных монет: 9 шт. + жетон ;  ;  ; Cu-Ni,St,Б/м ; F/XF ; 31 ; Mike!! ; 143 
 4449 ; Лот монет Финляндии: 1 пенни (14 шт.) ; 1963-1972 ;  ; Al,Cu ; VF/XF ; 18 ; zamtex ; 26 
 4450 ; 20 марок. ГДР. Первый президент ГДР Вильгельм Пик. ; 1972 ;  ; Cu-Ni ; XF+ ; 22 ; alehandr ; 115 
 4351 ; 1 пфенниг. Германия ; 1939A ;  ; Br ; VF+ ; 7 ; Markgraf ; 36 
 4352 ; 1 пфенниг. Германия ; 1938A ;  ; Br ; VF+ ; 20 ; AGA ; 66 
 4353 ; 1 пфенниг. Германия ; 1940J ;  ; Br ; VF- ; 38 ; ВЕПРЬ ; 102 
 4354 ; 1 пфенниг. Германия ; 1837J ;  ; Br ; VF ; 23 ; ВЕПРЬ ; 86 
 4355 ; 5 пфеннигов. Германия ; 1938A ;  ; Al/Br ; VF ; 6 ; alehandr ; 35 
 4356 ; 5 марок. ГДР. 400 лет со дня рождения Иоганна Кеплера. ; 1971 ;  ; Cu-Ni ; XF+ ; 28 ; CMSpb ; 643 
 4357 ; 1 крейцер. Австрия ; 1851A ;  ; Cu ; F+ ; 19 ; murew ; 115 
 4358 ; 1 крейцер. Австрия ; 1885 ;  ; Cu ; VF ; 31 ; murew ; 100 
 4359 ; 3 пфеннига. Пруссия ; 1856A ;  ; Cu ; VG ; 15 ; agentvovan ; 31 
 4360 ; 1 сольдо. Гориция ; 1788 ;  ; Cu ; F ; 15 ; lestes ; 329 
 4361 ; 1 крейцер. Австрия ; 1790S ;  ; Cu ; VG ; 24 ; Dimius ; 267 
 4362 ; 1 грош. Пруссия ; 1825A ;  ; Ag ; VG ; 41 ; Dimius ; 87 
 4363 ; 200000 марок. Германия. Нотгельд ; 1923 ;  ; Al ; VF- ; 32 ; Масясик ; 150 
 4364 ; 5 марок. ГДР. 125 лет со дня рождения Роберта Коха. ; 1968 ;  ; Cu-Ni ; AU ; 56 ; Galagan1978 ; 804 
 4365 ; 5 марок. ГДР. 125 лет со дня смерти Фридриха Людвига Яна. ; 1977 ;  ; Cu-Ni ; XF+ ; 44 ; Holder31 ; 920 
 4366 ; Мангир. Шахин Гирей. 3 год правления ; 1779 ;  ; Cu ; F ; 30 ; Токen1973 ; 235 
 4367 ; Копейка. Шахин Гирей. 4 год правления ; 1780 ;  ; Cu ; F ; 27 ; пинокио ; 1326 
 4368 ; 5 тенге. Хивинское ханство ; 1919 ;  ; Cu ; F- ; 23 ; visitor ; 234 
 4369 ; Мангир. Шахин Гирей. 3 год правления ; 1779 ;  ; Cu ; F ; 33 ; murew ; 354 
 4370 ; 5 гривен. Украина. Луцк ; 2010 ;  ; Cu-Ni ; AU ; 12 ; mkm1968 ; 201 
 4371 ; Мангир. Шахин Гирей. 3 год правления ; 1779 ;  ; Cu ; F ; 8 ; von_Schwarz ; 101 
 4372 ; 5 гривен. Украина. Каменец-Подольский ; 2017 ;  ; Cu-Ni ; AU ; 7 ; mkm1968 ; 150 
 4373 ; 5 гривен. Украина. Сакские озера ; 2007 ;  ; Cu-Ni ; AU ; 15 ; СТРЕКОЗА ; 182 
 4374 ; 5 гривен. Украина. Подгорецкий замок ; 2015 ;  ; Cu-Ni ; AU ; 11 ; mkm1968 ; 165 
 4375 ; 5 гривен. Украина. Евровидение ; 2017 ;  ; Cu-Ni ; AU ; 21 ; an78gg ; 334 
 4376 ; Фартинг. Великобритания ; 1929 ;  ; Br ; XF ; 15 ; Lena6975 ; 36 
 4377 ; 1/2 пенни. Новая Зеландия ; 1953 ;  ; Br ; VF+ ; 25 ; teso ; 765 
 4378 ; 1 цент. Восточная Африка ; 1959 ;  ; Br ; VF ; 8 ; aleksander2015 ; 63 
 4379 ; 3 пенса. Великобритания ; 1951 ;  ; Al/Br ; VF- ; 15 ; silver925 ; 41 
 4380 ; 1 цент. Восточные Карибские штаты ; 1983 ;  ; Al ; F ; 1 ; Dnestr ; 2 
 4381 ; 2 франка. Французская Новая Каледония ; 1949 ;  ; Al ; F ; 8 ; irino4ka ; 129 
 4382 ; 25 центов. Нидерланды ; 1948 ;  ; Cu-Ni ; VF+ ; 3 ; evlampin ; 5 
 4383 ; 1 инти. Перу ; 1987 ;  ; Cu-Ni ; XF ; 18 ; aralsk ; 69 
 4384 ; 5 сентаво. Никарагуа ; 1946 ;  ; Cu-Ni ; VF ; 9 ; Масясик ; 138 
 4385 ; 2 шиллинга. Восточная Африка ; 1948 ;  ; Cu-Ni ; VF ; 40 ; Mike!! ; 73 
 4386 ; 5 чентезимо. Ватикан ; 1932 ;  ; Br ; VF-XF ; 25 ; Flagman ; 230 
 4387 ; Монетовидный жетон Оклахома ;  ;  ; Al ; VF- ; 5 ; chief com ; 34 
 4388 ; 50 сантим. Латвия ; 1922 ;  ; Ni ; VF ; 23 ; Dima72 ; 33 
 4389 ; 1 цент. Французский Индо-Китай ; 1939 ;  ; Br ; XF- ; 27 ; Slava O ; 156 
 4390 ; 1 дуит. Восточно-Индийская Компания ; 1744 ;  ; Cu ; VG ; 35 ; Dimius ; 238 
 4391 ; 20 центов. Бельгийское Конго ; 1909 ;  ; Cu ; VG ; 34 ; alex62 ; 273 
 4392 ; 10 пфеннигов. Германия ; 1945A ;  ; Zn ; VF- ; 39 ; иржик86 ; 850 
 4393 ; Набор монет Сан-Марино: 3шт. Буклет ; 2013 ;  ; Би/м,Лат ; AU ; 29 ; Valera G ; 510 
 4394 ; 10 евро. Бельгия. Буа-дю-Казье. Буклет ; 2006 ;  ; Ag ; Proof ; 25 ; чириаз ; 967 
 4395 ; 10 евро. Бельгия. "Принцесса Елизавета" - бельгийская научная полярная исследовательская станция. Буклет ; 2007 ;  ; Ag ; Proof ; 23 ; Фома ; 1022 
 4396 ; 10 евро. Бельгия. Связь Север-Юг (Брюссель). Буклет ; 2002 ;  ; Ag ; Proof ; 21 ; кс ; 941 
 4397 ; Набор монет Эстонии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) Буклет ; 2011 ;  ; Би/м,Cu/St,Cu/Л ; AU ; 25 ; zx123 ; 787 
 4398 ; Лот монет Новой Зеландии: 50 центов (6 шт.) Властелин колец. Буклет ; 2003 ;  ; Cu-Ni ; AU ; 29 ; salim ; 1822 
 4399 ; Лот монет Эстонии: 5,1 крона, 50,20,10 сенти (6 шт.) Буклет ; 1992-2003 ;  ; Cu-Al-Zn,St/Ni ; Unc ; 15 ; M.M.M. ; 155 
 4400 ; 2 евро. Италия. Экспо 2015 ;  ;  ; Би/м ; AU ; 9 ; Ivanov ; 177 
 4301 ; 50 пфеннигов. Германия. Нотгельд ;  ;  ; Fe ; VF ; 20 ; Devilkit ; 1022 
 4302 ; 50 пфеннигов. Германия. Нотгельд ; 1921 ;  ; Fe ; XF- ; 39 ; murew ; 374 
 4303 ; 50 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Zn ; VF ; 29 ; Devilkit ; 575 
 4304 ; 50 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 34 ; murew ; 440 
 4305 ; 25 пфеннигов. Германия. Нотгельд ; 1921 ;  ; Fe ; VF ; 44 ; taa ; 452 
 4306 ; 25 пфеннигов. Германия. Нотгельд ; 1921 ;  ; Fe ; VF-XF ; 52 ; etwar55 ; 541 
 4307 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF ; 32 ; etwar55 ; 260 
 4308 ; 10 пфеннигов. Германия. Нотгельд ;  ;  ; Zn ; VF- ; 33 ; taa ; 101 
 4309 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF- ; 10 ; Markgraf ; 57 
 4310 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; F ; 8 ; jj ; 92 
 4311 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Fe ; VF ; 37 ; Devilkit ; 465 
 4312 ; 1 пфенниг. Германия. Нотгельд ; 1918 ;  ; Fe ; VF- ; 29 ; etwar55 ; 666 
 4313 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Fe ; VF- ; 9 ; 100924 ; 61 
 4314 ; 1 крейцер. Австрия ; 1812 ;  ; Cu ; F- ; 23 ; Dima72 ; 111 
 4315 ; 6 крейцеров. Австрия ; 1800 ;  ; Cu ; F ; 29 ; murew ; 242 
 4316 ; 1/2 крейцера. Австрия ; 1800 ;  ; Cu ; F- ; 5 ; Platina ; 62 
 4317 ; 1/2 крейцера. Австрия ; 1851B ;  ; Cu ; F+ ; 21 ; murew ; 161 
 4318 ; 5 марок. ГДР. 100 лет со дня смерти Филиппа Райса ; 1974 ;  ; Cu-Ni ; XF+ ; 38 ; CMSpb ; 662 
 4319 ; 10 марок. ГДР. 20 лет Национальной Народной Армии. ; 1976 ;  ; Cu-Ni ; AU ; 24 ; Galagan1978 ; 273 
 4320 ; 5 марок. ГДР. 500-летие почты. ; 1990 ;  ; Cu-Ni ; AU ; 38 ; Хаа ; 2464 
 4321 ; 5 марок. ГДР. Берлинский арсенал. ; 1990 ;  ; Cu-Ni ; AU ; 20 ; Galagan1978 ; 306 
 4322 ; 20 марок. ГДР. 100 лет со дня рождения Генриха Манна. ; 1971 ;  ; Cu-Ni ; XF+ ; 15 ; sibirian ; 67 
 4323 ; 10 марок. ГДР. 20 лет Варшавскому Договору. ; 1975 ;  ; Cu-Ni ; XF+ ; 15 ; ZOLTAN333 ; 133 
 4324 ; 10 марок. ГДР. 10-й международный фестиваль молодёжи и студентов. Берлин-73. ; 1973 ;  ; Cu-Ni ; AU ; 17 ; ZOLTAN333 ; 116 
 4325 ; 10 марок. ГДР. 25 лет ГДР. ; 1974 ;  ; Cu-Ni ; XF+ ; 21 ; ZOLTAN333 ; 107 
 4326 ; 10 марок. ГДР. 100 лет Первомаю. ; 1990 ;  ; Cu-Ni ; AU ; 16 ; Galagan1978 ; 231 
 4327 ; 20 марок. ГДР. Открытие Бранденбургских ворот 22 декабря 1989-го года. ; 1990 ;  ; Cu-Ni ; XF+ ; 36 ; Хаа ; 2558 
 4328 ; 20 марок. ГДР. 70 лет со дня рождения Отто Гротеволя. ; 1973 ;  ; Cu-Ni ; XF+ ; 14 ; aleksander2015 ; 72 
 4329 ; 1/3 скиллинга. Швеция ; 1844 ;  ; Cu ; VF ; 31 ; Маша-растеряша ; 1022 
 4330 ; 1/6 скиллинга. Швеция ; 1847 ;  ; Cu ; VF ; 28 ; Маша-растеряша ; 373 
 4331 ; 1 эре. Швеция ; 1858 ;  ; Br ; VF ; 23 ; 1gold ; 69 
 4332 ; 1/2 эре. Швеция ; 1857 ;  ; Br ; VF+ ; 22 ; Маша-растеряша ; 261 
 4333 ; 2 цента. Цейлон ; 1944 ;  ; Ni/Лат ; VF ; 21 ; orex ; 65 
 4334 ; 5 центов. Цейлон ; 1942 ;  ; Ni/Лат ; VF- ; 29 ; orex ; 100 
 4335 ; 1/2 цента. Нидерландская Индия ; 1916 ;  ; Br ; VF ; 14 ; Семен ; 69 
 4336 ; 1 цент. Нидерландская Индия ; 1937 ;  ; Br ; VF- ; 6 ; Mike!! ; 29 
 4337 ; 2 1/2 цента. Нидерланды ; 1905 ;  ; Br ; VF ; 9 ; Семен ; 53 
 4338 ; 2 геллера. Австрия ; 1910 ;  ; Br ; VF ; 4 ; 1gold ; 11 
 4339 ; 1 цент. Цейлон ; 1892 ;  ; Cu ; F-VF ; 22 ; Семен ; 329 
 4340 ; 1 цент. Цейлон ; 1943 ;  ; Br ; VF ; 21 ; aralsk ; 113 
 4341 ; 10 центов. Цейлон ; 1944 ;  ; Ni/Лат ; VF ; 23 ; aralsk ; 118 
 4342 ; 10 пфеннигов. Германия. Веймар ; 1924A ;  ; Al/Br ; VF ; 3 ; Dnestr ; 10 
 4343 ; 1 пфенниг. Германия. Веймар ; 1928A ;  ; Br ; XF- ; 6 ; corsar ; 16 
 4344 ; 5 пфеннигов. Германия. Веймар ; 1925A ;  ; Al/Br ; VF- ; 3 ; Dnestr ; 10 
 4345 ; 1 пфенниг. Германия. Веймар ; 1932A ;  ; Br ; VF+ ; 8 ; corsar ; 20 
 4346 ; 1 пфенниг. Германия ; 1943F ;  ; Zn ; F+ ; 9 ; ВЕПРЬ ; 41 
 4347 ; 1 цент. Нидерланды ; 1927 ;  ; Br ; VF- ; 3 ; vladimir-sirke ; 15 
 4348 ; 5 центов. Цейлон ; 1920 ;  ; Cu-Ni ; F ; 21 ; orex ; 105 
 4349 ; 1000 крон. Австрия ; 1924 ;  ; Cu-Ni ; VF+ ; 17 ; Besar ; 49 
 4350 ; 2 пфеннига. Германия ; 1938A ;  ; Br ; VF ; 34 ; САС ; 139 
 4251 ; 25 центов. Канада ; 2007 ;  ; Cu-Ni ; AU ; 17 ; тюря ; 39 
 4252 ; 25 центов. Канада ; 2017 ;  ; Cu-Ni ; AU ; 11 ; ag58 ; 57 
 4253 ; 5 бат. Тайланд ;  ;  ; Cu-Ni ; AU ; 3 ; тюря ; 18 
 4254 ; 2 бата. Тайланд. ФАО ; 1995 ;  ; Cu-Ni ; XF ; 11 ; SKeeper ; 33 
 4255 ; 1 бат. Тайланд ;  ;  ; Cu-Ni ; AU ; 8 ; Lena6975 ; 18 
 4256 ; 20 бат. Тайланд ;  ;  ; Cu-Ni ; XF ; 10 ; aleksander2015 ; 82 
 4257 ; 20 бат. Тайланд ;  ;  ; Cu-Ni ; AU ; 8 ; sibirian ; 82 
 4258 ; 1 бат. Тайланд ;  ;  ; Cu-Ni ; XF- ; 10 ; gdrg2 ; 21 
 4259 ; 5 гривен. Украина. Днепропетровская область ; 2017 ;  ; Би/м ; AU ; 13 ; sibirian ; 246 
 4260 ; 5 гривен. Украина. Хмельницкая область ; 2017 ;  ; Би/м ; AU ; 23 ; sibirian ; 217 
 4261 ; 5 гривен. Украина. Черниговская область ; 2017 ;  ; Би/м ; AU ; 13 ; sibirian ; 216 
 4262 ; 1 лира. Турция ; 2012 ;  ; Би/м ; XF- ; 12 ; zamtex ; 30 
 4263 ; 100 эскудо. Португалия ; 1998 ;  ; Би/м ; XF ; 3 ; Dnestr ; 12 
 4264 ; 1 лира. Турция ; 2005 ;  ; Би/м ; VF ; 13 ; zamtex ; 30 
 4265 ; 1 боливар. Венесуэла ; 2007 ;  ; Би/м ; VF+ ; 5 ; evlampin ; 13 
 4266 ; 5 песо. Доминикана ; 2002 ;  ; Би/м ; XF ; 4 ; SKeeper ; 13 
 4267 ; 10 центов Багамы ; 1998 ;  ; Cu-Ni ; VF+ ; 10 ; SKeeper ; 33 
 4268 ; 20 драхм. Греция ; 1980 ;  ; Cu-Ni ; XF- ; 9 ; evlampin ; 17 
 4269 ; 50 лир. Турция ; 1985 ;  ; Cu-Ni ; VF ; 8 ; Rober ; 10 
 4270 ; 5 пфеннигов. Германия ; 1875 ;  ; Cu-Ni ; VF ; 18 ; 333985 ; 20 
 4271 ; 5 франков. Франция ; 1970 ;  ; Cu-Ni ; XF ; 4 ; evlampin ; 13 
 4272 ; 10 пиастров. Иордания ; 2000 ;  ; Cu-Ni ; XF- ; 5 ; Lena6975 ; 16 
 4273 ; 1 шиллинг. Кения ; 2005 ;  ; Cu-Ni ; VF+ ; 3 ; evlampin ; 13 
 4274 ; 3 пенса. Великобритания ; 1964 ;  ; Ni-Лат ; XF- ; 7 ; тюря ; 26 
 4275 ; 3 пенса. Великобритания ; 1965 ;  ; Ni-Лат ; VF-XF ; 5 ; silver925 ; 30 
 4276 ; 3 пенса. Великобритания ; 1967 ;  ; Ni-Лат ; VF+ ; 4 ; 333985 ; 21 
 4277 ; 50 динаров. Югославия ; 1955 ;  ; Al/Br ; VF ; 5 ; Boxing ; 30 
 4278 ; 10 крон.Словакия ; 1993 ;  ; Al/Br ; XF ; 10 ; vladimir-sirke ; 36 
 4279 ; 1 куруш. Турция ; 1949 ;  ; Al/Br ; VF- ; 8 ; ZOLTAN333 ; 46 
 4280 ; 2 крузейро. Бразилия ; 1947 ;  ; Al/Br ; VF ; 4 ; teso ; 13 
 4281 ; 50 крон. Исландия ; 1987 ;  ; Al/Br ; VF ; 10 ; 333985 ; 28 
 4282 ; 10 миллимов. Египет ; 1973 ;  ; Al/Br ; XF ; 11 ; магаз ; 20 
 4283 ; 10 франков. Франция ; 1951 ;  ; Al/Br ; VF+ ; 21 ; птичка16 ; 79 
 4284 ; 100 миллимов. Тунис ; 1983 ;  ; Al/Br ; XF ; 5 ; evlampin ; 13 
 4285 ; 10 крон. Норвегия ; 1996 ;  ; Al/Br ; VF ; 8 ; 333985 ; 40 
 4286 ; 5 рупий. Шри-Ланка ; 2002 ;  ; Al/Br ; XF ; 5 ; Dnestr ; 12 
 4287 ; 1 марка. Финляндия ; 1941 ;  ; Br ; VF ; 8 ; тюря ; 15 
 4288 ; 5 сентаво. Мексика ; 1963 ;  ; Br ; VF-XF ; 14 ; CASABLANCA ; 30 
 4289 ; 1 цент. Ямайка ; 1975 ;  ; Al ; VF+ ; 6 ; vladimir-sirke ; 13 
 4290 ; 50 франков. Бельгия ; 1987 ;  ; Cu-Ni ; XF ; 5 ; 333985 ; 9 
 4291 ; 2,5 эскудо. Португалия ; 1984 ;  ; Cu-Ni ; XF ; 6 ; 333985 ; 10 
 4292 ; 10 сантимов. Франция ; 1928 ;  ; Cu-Ni ; VF ; 9 ; 1gold ; 20 
 4293 ; 50 сантимов. Испания ; 1949 ;  ; Cu-Ni ; VF ; 10 ; тюря ; 28 
 4294 ; 2 драхмы. Греция ; 1967 ;  ; Cu-Ni ; VF ; 5 ; Dnestr ; 12 
 4295 ; 500 ливр. Ливан ; 1996 ;  ; Cu-Ni ; VF ; 5 ; Dnestr ; 12 
 4296 ; 5 пенсов. Джерси ; 1968 ;  ; Cu-Ni ; XF- ; 10 ; 333985 ; 23 
 4297 ; 20 пенсов. Остров Мэн ; 1992 ;  ; Cu-Ni ; VF ; 16 ; shknikolay ; 80 
 4298 ; 50 центов. Кения ; 1975 ;  ; Cu-Ni ; VF+ ; 7 ; тюря ; 19 
 4299 ; 50 франков. Африканский монетный союз ; 1979 ;  ; Cu-Ni ; F ; 10 ; evlampin ; 38 
 4300 ; 5 марок. ГДР. 175 лет со дня смерти Фридриха Готлиба Клопштока. ; 1978 ;  ; Cu-Ni ; XF+ ; 93 ; CMSpb ; 941 
 4201 ; 1 франк. Франция ; 1992 ;  ; Cu-Ni ; VF-XF ; 6 ; 敗北 ; 66 
 4202 ; 1 шиллинг. Великобритания ; 1949 ;  ; Cu-Ni ; VF+ ; 3 ; 敗北 ; 40 
 4203 ; 1/2 динара. Тунис ; 1968 ;  ; Cu-Ni ; VF+ ; 13 ; 敗北 ; 62 
 4204 ; 100 йен. Япония ; 1970 ;  ; Cu-Ni ; XF- ; 9 ; 敗北 ; 111 
 4205 ; 2 марки. Германия ; 1982 ;  ; Cu-Ni ; XF+ ; 42 ; Метро62 ; 216 
 4206 ; 10 злотых. Польша ; 1969 ;  ; Cu-Ni ; AU ; 9 ; 敗北 ; 77 
 4207 ; 50 крузейро. Бразилия ; 1965 ;  ; Cu-Ni ; XF ; 9 ; 敗北 ; 100 
 4208 ; 1 писо. Филиппины ; 1977 ;  ; Cu-Ni ; XF+ ; 7 ; aralsk ; 57 
 4209 ; 10 франков. Франция ; 1948 ;  ; Cu-Ni ; XF ; 3 ; 敗北 ; 77 
 4210 ; 10 злотых. Польша ; 1969 ;  ; Cu-Ni ; AU ; 18 ; aleksander2015 ; 77 
 4211 ; 6 пенсов. Великобритания ; 1949 ;  ; Cu-Ni ; VF ; 3 ; 敗北 ; 44 
 4212 ; 5 бани. Румыния ; 1905 ;  ; Cu-Ni ; VF ; 16 ; Mike!! ; 89 
 4213 ; 10 сентаво. Колумбия ; 1959 ;  ; Cu-Ni ; VF ; 5 ; 敗北 ; 59 
 4214 ; 6 пенсов. Великобритания ; 1967 ;  ; Cu-Ni ; XF ; 3 ; 敗北 ; 45 
 4215 ; 1 гульден. Нидерланды ; 1980 ;  ; Cu-Ni ; XF ; 3 ; 敗北 ; 66 
 4216 ; 5 сен. Япония ;  ;  ; Cu-Ni ; VF ; 30 ; NL.minkki ; 348 
 4217 ; 6 пенсов. Великобритания ; 1967 ;  ; Cu-Ni ; VF-XF ; 3 ; 敗北 ; 44 
 4218 ; 5 франков. Тунис ; 1954 ;  ; Al/Br ; VF ; 20 ; Mike!! ; 102 
 4219 ; 10 франков. Франция ; 1987 ;  ; Al/Br ; XF ; 9 ; aleksander2015 ; 102 
 4220 ; 2 евро. Монако ; 2011 ;  ; Би/м ; AU ; 20 ; Михаилъ ; 333 
 4221 ; 200 форинтов. Венгрия ; 2009 ;  ; Би/м ; XF+ ; 20 ; Mike!! ; 104 
 4222 ; 10 франков. Монако ; 1998 ;  ; Би/м ; XF+ ; 18 ; 敗北 ; 165 
 4223 ; 20 франков. Франция ; 1992 ;  ; Би/м ; XF+ ; 16 ; 敗北 ; 200 
 4224 ; 2 кроны. Дания ; 1939 ;  ; Al/Br ; VF ; 7 ; 敗北 ; 123 
 4225 ; 25 куруш. Турция ; 1949 ;  ; Al/Br ; VF- ; 9 ; 敗北 ; 44 
 4226 ; 2 франка Франция ; 1939 ;  ; Al/Br ; VF+ ; 6 ; 6x6 ; 36 
 4227 ; 5 куруш. Турция ; 1926 ;  ; Al/Br ; VF- ; 15 ; 敗北 ; 200 
 4228 ; 5 гривен. Украина. Корсунь-Шевченковская битва ; 2014 ;  ; Cu-Ni ; AU ; 9 ; СТРЕКОЗА ; 174 
