 7185 ; Часть листа марок ;  ;  ;  ;  ; 6 ; lenohota ; 15 
 7186 ; Часть листа марок ;  ;  ;  ;  ; 26 ; Dimius ; 63 
 7187 ; Часть листа марок ;  ;  ;  ;  ; 40 ; Dimius ; 101 
 7135 ; Лот марок. Богемия. 1953. Чистые, без наклеек, с полями ;  ;  ;  ;  ; 31 ; lenohota ; 444 
 7136 ; Лот марок. Германия. III рейх. Чистые, без наклеек ;  ;  ;  ;  ; 14 ; cr5400 ; 330 
 7137 ; Лот марок. Послевоенная Германия. Западный Берлин ;  ;  ;  ;  ; 9 ; Meshok ; 227 
 7138 ; Лот марок. Царство Болгария. 21 шт ;  ;  ;  ;  ; 15 ; flutter ; 270 
 7139 ; Лот марок. Венгрия. Военная серия. Чистые, без наклеек ;  ;  ;  ;  ; 24 ; Meshok ; 347 
 7140 ; Лот марок. СССР. 1946. Боевые самолеты ;  ;  ;  ;  ; 25 ; cr5400 ; 447 
 7141 ; Лот марок. Россия. Гражданская война ;  ;  ;  ;  ; 21 ; 2128508 ; 410 
 7142 ; Лот марок. Российская империя. 19 шт ;  ;  ;  ;  ; 11 ; гоша334 ; 308 
 7143 ; Лот марок. СССР. 1939. Т.Шевченко и М.Салтыков-Щедрин ;  ;  ;  ;  ; 43 ; cr5400 ; 191 
 7144 ; Лот марок. Аджман. Чистая серия. "Птицы" ;  ;  ;  ;  ; 21 ; lestes ; 283 
 7145 ; Лот марок. Французские колонии. Чистые, без наклеек. 11 шт ;  ;  ;  ;  ; 13 ; lenohota ; 329 
 7146 ; Лот марок. Гватемала. Авиапочта. Чистые ;  ;  ;  ;  ; 23 ; гак ; 138 
 7147 ; Лот марок. Сан-Марино. Чистые. 12 шт ;  ;  ;  ;  ; 25 ; Dimius ; 130 
 7148 ; Лот марок. Свободный город Данциг. Чистые, со следами от наклеек ;  ;  ;  ;  ; 22 ; Степан_81 ; 404 
 7149 ; Лот марок. Германия. III рейх. Богемия и Моравия. Чистые, без наклеек ;  ;  ;  ;  ; 19 ; cr5400 ; 363 
 7150 ; Лот марок. Финляндия. 1943. Оккупированная Карелия. Чистые, с наклейками ;  ;  ;  ;  ; 38 ; Степан_81 ; 333 
 7151 ; Лот марок. Финляндия. 1943. Оккупированная Карелия. Чистые, с наклейками ;  ;  ;  ;  ; 30 ; Степан_81 ; 386 
 7152 ; Лот марок. Российская Империя. Княжество Финляндия. 14 шт ;  ;  ;  ;  ; 28 ; Valera72 ; 310 
 7153 ; Квартблок марок. Финляндия. Фауна. Чистый, без наклеек ;  ;  ;  ;  ; 17 ; lestes ; 150 
 7154 ; Квартблок марок. Финляндия. WWF. Фауна. Чистый, без наклеек ;  ;  ;  ;  ; 21 ; lestes ; 250 
 7155 ; Буклет с марками. Финляндия. 1979. Чистый ;  ;  ;  ;  ; 22 ; porte33 ; 144 
 7156 ; Квартблок марок. Финляндия. Фауна. Чистый, без наклеек США. Двойная сцепка. Чистые ;  ;  ;  ;  ; 21 ; porte33 ; 150 
 7157 ; Лот марок. ООН. 2011. Блок. 50 лет освоения Космоса. Чистый. Правая сторона немного замята ;  ;  ;  ;  ; 45 ; Водяной ; 334 
 7158 ; Лот марок. Блок. Остров Мэн. Чистый, снаружи следы от наклеек ;  ;  ;  ;  ; 11 ; cr5400 ; 90 
 7159 ; Часть листа марок. Российская Империя ;  ;  ;  ;  ; 25 ; Rewmen ; 496 
