 6344 ; Аукционный каталог World-Wide Coins of California James F. Elmen. Русская нумизматическая библиотека Рандольфа Зандера. 17 мая 2001 ;  ;  ;  ;  ; 68 ; sm-dc ; 818 
 6345 ; Аукционный каталог. Bruno Rasmussen. Медали. Аукцион 829. Май 2012 ;  ;  ;  ;  ; 27 ; sm-dc ; 222 
 6346 ; Аукционный каталог. Bruno Rasmussen. Монеты, медали и бумажные деньги. Аукцион 820. Май 2010 ;  ;  ;  ;  ; 12 ; karlgustaf ; 134 
 6347 ; Аукционный каталог. Bruno Rasmussen. Аукцион 824. ноябрь 2011 ;  ;  ;  ;  ; 21 ; karlgustaf ; 114 
 6348 ; Аукционный каталог THOMAS HOILAND MONTAUKTION. 9 МАЯ 2007 ;  ;  ;  ;  ; 13 ; karlgustaf ; 214 
 6349 ; Аукционный каталог. Bruno Rasmussen. Монеты+медали. Аукцион 848. Май 2014 ;  ;  ;  ;  ; 16 ; Штормовой ; 310 
 6350 ; Аукционный каталог 113. THOMAS HOILAND MONTAUKTION. Russia II. 12 мая 2007 ;  ;  ;  ;  ; 27 ; karlgustaf ; 414 
 6351 ; Аукционный каталог World-Wide Coins of California James F. Elmen. Аукцион XLIX. Монеты и медали мира. 18 мая 2006 ;  ;  ;  ;  ; 14 ; sm-dc ; 230 
 6352 ; Аукционный каталог World-Wide Coins of California James F. Elmen. Аукцион XLVIII. Монеты и медали мира. 17 ноября 2005 ;  ;  ;  ;  ; 12 ; sm-dc ; 230 
 6353 ; Аукционный каталог World-Wide Coins of California James F. Elmen. Аукцион XVIII. Монеты и медали мира. 15 ноября 1990 ;  ;  ;  ;  ; 15 ; sm-dc ; 202 
 6354 ; Аукционный каталог World-Wide Coins of California James F. Elmen. Аукцион XX. Монеты и медали мира. 11 ноября 1991 ;  ;  ;  ;  ; 19 ; sm-dc ; 202 
 6355 ; Журнал Нумизматика фалеристика №2 2010. Украина ;  ;  ;  ;  ; 24 ; assesor ; 105 
 6356 ; 10-й аукцион антикварных ценных бумаг.Вюрцбург 02.05-04.05.2008г ;  ;  ;  ;  ; 11 ; carre ; 204 
 6357 ; Аукционный каталог. Ценные бумаги. Май 2008 ;  ;  ;  ;  ; 5 ; SwaggaRakka ; 93 
 6358 ; 12-й аукцион антикварных ценных бумаг. Специальный аукцион "Россия и бывший СССР". Мюнхен 2009г ;  ;  ;  ;  ; 15 ; carre ; 204 
 6359 ; Аукционный каталог Fritz Rudolf Kuenker. 12 марта 2004 ;  ;  ;  ;  ; 9 ; SwaggaRakka ; 51 
 6360 ; Аукционный каталог Fritz Rudolf Kuenker. 11 марта 2004 ;  ;  ;  ;  ; 7 ; Searcher ; 46 
 6361 ; Аукционный каталог №54. Варшава 8 июня 2013 ;  ;  ;  ;  ; 15 ; karlgustaf ; 47 
 6362 ; Аукционный каталог VENTE PUBLIQUE. Аукцион 82. 11 декабря 2004 ;  ;  ;  ;  ; 11 ; Searcher ; 230 
 6363 ; Аукционный каталог Осло. 16 апреля 2005 ;  ;  ;  ;  ; 45 ; karlgustaf ; 208 
 6364 ; Аукционный каталог H. D. Rauch. Часть II. 11 и 12 сентября 2007 ;  ;  ;  ;  ; 53 ; sm-dc ; 213 
 6365 ; Аукционный каталог WAG. Аукцион 30. 13 июня 2005 ;  ;  ;  ;  ; 7 ; Searcher ; 47 
 6294 ; Коробка на 9 монет в холдерах, б/у ;  ;  ;  ;  ; 29 ; Семен ; 459 
 6295 ; Коробка на 12 монеты, б/у ;  ;  ;  ;  ; 21 ; oleg1129 ; 313 
 6296 ; Коробка на 30 монет, б/у ;  ;  ;  ;  ; 23 ; yourius ; 722 
 6297 ; Микроскоп MG 10081-8 с подсветкой, увеличение 20-40 ;  ;  ;  ;  ; 15 ; gelo ; 1257 
 6298 ; Холдеры для монет, самоклеющиеся - 32,5 мм, упаковка 25 шт. Lindner ;  ;  ;  ;  ; 27 ; Nikitos76 ; 175 
 6299 ; Холдеры для монет, самоклеющиеся - 20 мм, упаковка 25 шт. Lindner" ;  ;  ;  ;  ; 16 ; Nikitos76 ; 172 
 6300 ; Комплект из двух чашек Петри, стекло. Shine Coins ;  ;  ;  ;  ; 28 ; il468 ; 215 
