 6656 ; Плакат. Обращение И.В. Сталина к народу 9 мая 1945 года ;  ;  ;  ;  ; 13 ; stilsb ; 1134 
 6657 ; Ежегодник Императорских театров. Сезон 1892-1893 гг. С-Петербург. 1894 год. ;  ;  ;  ;  ; 40 ; МАХАЙРА ; 2053 
 6658 ; Ежегодник Императорских театров. Сезон 1894-1895 гг. С-Петербург. 1896 год. ;  ;  ;  ;  ; 37 ; МАХАЙРА ; 1941 
 6659 ; Годовая подборка журналов НИВА. 12 штук. Санкт-Петербург 1913 год. ;  ;  ;  ;  ; 72 ; нумизмат91 ; 5306 
 6660 ; Годовая подборка журналов НИВА.12 штук. Санкт-Петербург. 1914 год. ;  ;  ;  ;  ; 46 ; sdasda ; 3544 
 6661 ; Новый энциклопедический словарь. 13 том. Издатели Брокгауз и Ефрон. Санкт-Петербург ;  ;  ;  ;  ; 25 ; sdasda ; 585 
 6662 ; Полное собрание сочинений Д.В. Григоровича. Том 8. Санкт-Петербург. 1896 год. ;  ;  ;  ;  ; 27 ; giwi ; 319 
 6663 ; Ноты к романсу "Я помню все". ;  ;  ;  ;  ; 27 ; МАХАЙРА ; 232 
 6664 ; А.И. Красницкий. Освободительная война 1877-1878 г. Санкт-Петербург. 1903 год. ;  ;  ;  ;  ; 45 ; BratPirat ; 4011 
 6665 ; Dr. Adolf Strumpell. Учебник Частной паталогии и терапии внутренних болезней. Санкт-Петербург. 1911 год. ;  ;  ;  ;  ; 39 ; doc2 ; 1326 
 6666 ; В.Ю. Визе. Моря советской Арктики. Ленинград. 1939 год. ;  ;  ;  ;  ; 50 ; 78gen ; 4152 
 6667 ; Л.Варшавский. Н.А  Степанов 1807-1877. Москва. 1952 год. ;  ;  ;  ;  ; 3 ; giwi ; 44 
 6668 ; Полное собрание сочинений И.А. Гончарова. Том 2. С-Петербург. 1912 год. ;  ;  ;  ;  ; 12 ; vorgarik ; 215 
 6669 ; Стихотворения С.Я. Надсона с портретом и факсимиле. С-Петербург. 1893 год. ;  ;  ;  ;  ; 25 ; sdasda ; 537 
 6670 ; Ф. Энгнльс. Диалектика природы. Москва. 1934 год. ;  ;  ;  ;  ; 15 ; Ratmen ; 114 
 6671 ; Ф.М. Лурье. Петербург 1703-1917. История и культура в таблицах. СПб. 2001 год. ;  ;  ;  ;  ; 16 ; kuzen ; 327 
 6672 ; И. Сталин. Октябрьская революция и тактика русских коммунистов. ОГИЗ. 1939 год. ;  ;  ;  ;  ; 18 ; vorgarik ; 301 
 6673 ; И.В. Сталин. Краткая биография.Москва - 1947 год. ;  ;  ;  ;  ; 10 ; salim ; 386 
 6674 ; Уставные китель и рубашка контр-адмирала ВМС СССР ;  ;  ;  ;  ; 44 ; никсер ; 5211 
 6675 ; Вымпел Победителю в Соц соревновании. ;  ;  ;  ;  ; 23 ; Дачникк ; 544 
 6676 ; Вымпел Лучшей октябрятской группе. ;  ;  ;  ;  ; 15 ; Дачникк ; 602 
 6677 ; Знамя Пролетарии всех стран соединяйтесь! ;  ;  ;  ;  ; 33 ; Дачникк ; 2225 
 6678 ; Знамя Вперед к победе коммунизма! ;  ;  ;  ;  ; 54 ; Дачникк ; 3226 
 6679 ; Модель. DAF XF 105 SSC Zugmaschine. Herpa. 1/87. Германия. Коробка ; 1990-е гг ;  ;  ;  ; 14 ; Vanomah ; 566 
 6680 ; Модель. Range Rover. Herpa. 1/87. Германия ; 1990-е гг ;  ;  ;  ; 11 ; Zoltan 333 ; 453 
 6681 ; Модель. Audi R8. Herpa. 1/87 ;  ;  ;  ;  ; 9 ; didisister ; 373 
 6682 ; Пуговица Герб СССР. ;  ;  ; Ж/м ;  ; 20 ; Дачникк ; 322 
 6683 ; Пуговица Герб СССР. ;  ;  ; Ж/м ;  ; 17 ; Дачникк ; 363 
 6684 ; Пуговица чиновника Межевого корпуса ; 1834-1850 ;  ; Ж/м,посеребр ;  ; 18 ; persik ; 18 
 6685 ; Пуговица.Российская Империя ;  ;  ; Б/м,посеребр ;  ; 80 ; Дачникк ; 249 
 6686 ; Пуговица чинов морского гвардейского экипажа ; 19 век ;  ; Ж/м ;  ; 21 ; ОВМ ; 161 
 6687 ; Пуговица. 1/4 флорина. Австрия. 1959 ;  ;  ; Б/м ;  ; 5 ; Meshok ; 33 
 6688 ; Фибула. Сватика. Древний Рим ; 1-3 век ;  ; Ж/м ;  ; 50 ; RAPAN ; 1131 
 6689 ; Крест нательный. Российская Империя. Цепь 83 см. M-9,22г. ;  ;  ; Ag84 ;  ; 37 ; никсер ; 602 
 6690 ; Лот из двух клубных пуговиц (большая и маленькая) Англия ;  ;  ; Б/м ;  ; 14 ; МАХАЙРА ; 38 
 6606 ; Подсвечники парные, серебро, 2 шт. Европа. ;  ;  ; Ag813 ;  ; 67 ; Vova1950 ; 5099 
 6607 ; Половник разливательный, серебро. Европа. ;  ;  ; Ag813 ;  ; 56 ; Дачникк ; 13872 
 6608 ; Часы карманные OMEGA, серебро. Швейцария. ;  ;  ; Ag800 ;  ; 43 ; krava ; 8157 
 6609 ; Часы карманные BELCA. Швейцария. ;  ;  ; Б/м ;  ; 57 ; krava ; 2123 
 6610 ; Часы карманные OLMA. Швейцария. ;  ;  ; Б/м ;  ; 41 ; iglion09 ; 2123 
 6611 ; Механизм от карманных часов VENUS. Швейцария. ;  ;  ; Ж/м ;  ; 45 ; Foxes ; 1686 
 6612 ; Стопка серебро 84 с дарственной надписью Лошадиному врачевателю. 1914-15-16-17г. ;  ;  ; Ag84 ;  ; 42 ; Nоname ; 4321 
 6613 ; Солонка серебро. ;  ;  ; Ag875 ;  ; 43 ; betty7 ; 833 
 6614 ; Браслет серебро, чернение. ;  ;  ; Ag875 ;  ; 20 ; Galal ; 997 
 6615 ; Браслет серебро, чернение. ;  ;  ; Ag875 ;  ; 29 ; фюрстен ; 805 
 6616 ; Вилка столовая Хлебниковъ, серебро 84. ;  ;  ; Ag84 ;  ; 63 ; Соколов ; 4408 
