 6554 ; Каталог частной коллекции. Античные монеты и артефакты. Санкт-Петербург. 2019 ;  ;  ;  ;  ; 7 ; Спортсмен13 ; 214 
 6555 ; Аукционный каталог Schulman coin & mint, Inc. 3,4 и 5 марта. Нью-Йорк. США ;  ;  ;  ;  ; 15 ; 77€ ; 1009 
 6556 ; Аукционный каталог  MYNTAUKTION 14 мая 2016. Стокгольм ;  ;  ;  ;  ; 15 ; Asandr ; 281 
 6557 ; Иванкин Ф.Ф. Кузнецов А.Ю. Реестр кредитных билетов 1843-1895гг. Москва 2016 ;  ;  ;  ;  ; 10 ; Searcher ; 273 
 6558 ; Аукционный каталог  MYNTAUKTION 11 ноября 2017. Стокгольм ;  ;  ;  ;  ; 5 ; Searcher ; 114 
 6559 ; Оптовый лот. 4 книги.  БАЗОВЫЙ каталог монеты России 1700-1917 гг. Выпуск 2018 год. В. Е. Семенов ;  ;  ;  ;  ; 35 ; vladpsy ; 4845 
 6560 ; Оптовый лот. 8 книг (коробка). Рюрик и Владимир. Самоучитель по русской истории. Издание 2-ое, дополненное. В. Е. Семенов ;  ;  ;  ;  ; 11 ; торгаш ; 1000 
 6561 ; Оптовый лот. 10 книг. Русские деньги X-XVII вв. Редакция 7, 2019. В. Е. Семенов ;  ;  ;  ;  ; 9 ; Александр-78 ; 774 
 6562 ; Оптовый лот, 20 книг (коробка). Монетное дело Российской империи. В. Е. Семенов ;  ;  ;  ;  ; 17 ; vladpsy ; 5000 
 6563 ; Оптовый лот. 6 книг (коробка).  В.Е. Семенов. Монетный передел 1700-1917 гг ;  ;  ;  ;  ; 10 ; торгаш ; 1790 
 6564 ; Оптовый лот, 72 книги (коробка). Каталог-справочник. Монеты РСФСР, СССР и России 1921-2014 годов ;  ;  ;  ;  ; 81 ; статир ; 408 
 6600 ; Кубок бокал на 50-летнюю годовщину 1905 г. Олово, серебрение, золочение? ;  ;  ; Ж/м ;  ; 39 ; krass ; 15198 
 6601 ; Фонарь каретный. Латунь. ;  ;  ; Ж/м ;  ; 19 ; alapabula ; 5202 
 6602 ; Чаша. Латунь. D-275мм, h-100мм ;  ;  ; Ж/м ;  ; 48 ; oleghh7 ; 1212 
 6603 ; Чаша с путти. Латунь. D-230мм, h-190мм ;  ;  ; Ж/м ;  ; 79 ; krass ; 3570 
 6604 ; Часы каретные с мелодией LorenzFurtwangler & Sohne. Никель h-150 ;  ;  ; Ж/м ;  ; 70 ; джон08 ; 4997 
 6605 ; Весы латунные 1914 ;  ;  ; Ж/м ;  ; 70 ; Serjd ; 2267 
 6606 ; Фигура бронзовая Литейщик-сталевар. Высота с основанием 155мм. ;  ;  ; Br ;  ; 33 ; никсер ; 1032 
 6607 ; Подсвечник Ангел. Латунь h-100мм ;  ;  ; Ж/м ;  ; 33 ; WASP ; 726 
 6608 ; Фигура Вильгельм I. Латунь h-67мм ;  ;  ; Ж/м ;  ; 142 ; Леонс ; 2506 
 6609 ; Печать Офицерская стрелковая школа. Заведующий хлебопекарней. D-64мм ;  ;  ; Ж/м ;  ; 21 ; DIMA 57 ; 1142 
 6610 ; Шкатулка. Фарфор. КНР Гуанчжоу. Размеры 110х85 h-60мм ;  ;  ;  ;  ; 34 ; никсер ; 1502 
 6611 ; Пряга РИА Орел ;  ;  ; Ж/м ;  ; 39 ; krugerrand ; 2700 
 6612 ; Часы карманные Omega. Швейцария. ~1914. D-50мм ;  ;  ; Ag ;  ; 39 ; kompman ; 3100 
 6613 ; Часы карманные Hy Moser & Ce. Швейцария. ~1910 гг. D-50мм ;  ;  ; Ж/м ;  ; 25 ; Леонс ; 4682 
 6614 ; Часы карманные ENIGMA. Швейцария. D-45мм ;  ;  ; Ж/м ;  ; 25 ; oleghh7 ; 2123 
 6615 ; Часы Cecil. Швейцария. 10 камней. D-33мм ;  ;  ; Ag ;  ; 16 ; oleghh7 ; 638 
 6616 ; Часы карманные Omega, Швейцария, ~1912 г. D-48мм ;  ;  ; Ag ;  ; 37 ; Meshok ; 3590 
 6617 ; Книга "Лучшие бюсты мира" Издательство Taschen ;  ;  ;  ;  ; 23 ; lenohota ; 3284 
 6618 ; Пуговица Швеция ; начало 20 века ;  ; Б/м ;  ; 24 ; Serenade ; 25 
 6619 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 15 ; Vox ; 134 
 6620 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 9 ; Vox ; 97 
 6621 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 9 ; Vox ; 97 
 6622 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 7 ; Марик ; 97 
 6623 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 9 ; Meshok ; 220 
 6624 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 11 ; Марик ; 107 
 6625 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 9 ; Meshok ; 250 
 6626 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 9 ; Марик ; 101 
 6627 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 9 ; Марик ; 101 
 6628 ; Пуговица Швеция ; начало 20 века ;  ; Ж/м ;  ; 13 ; Vox ; 126 
 6629 ; Пуговица. Санкт-Петербург. БУХЪ ; начало 20 века ;  ; Ж/м ;  ; 39 ; kenvvood ; 648 
 6504 ; Деления L2470 для ячеек для боксов MBXL2. Производство Lindner ;  ;  ;  ;  ; 21 ; borshik ; 30 
 6505 ; Деления L2471 для ячеек для боксов MBXL3. Производство Lindner ;  ;  ;  ;  ; 20 ; Vanomah ; 29 
 6506 ; Лист EMB2 с набором наклеек "Страны Мира" для кассет. Leuchtturm ;  ;  ;  ;  ; 5 ; Meshok ; 16 
 6507 ; Лист с набором наклеек LE 1A с названиями Германских провинций, ФРГ и прочих ;  ;  ;  ;  ; 5 ; Meshok ; 21 
 6508 ; БАЗОВЫЙ каталог монеты России 1700-1917 гг. Выпуск 2018 год. В. Е. Семенов ;  ;  ;  ;  ; 46 ; xres ; 1634 
 6509 ; БАЗОВЫЙ каталог монеты России 1700-1917 гг. Выпуск 2018 год. В. Е. Семенов ;  ;  ;  ;  ; 5 ; лампедуза ; 1430 
 6510 ; Монетный передел 1700-1917 гг. В. Е. Семенов ;  ;  ;  ;  ; 28 ; gentlemandk ; 449 
 6511 ; Рюрик и Владимир. Самоучитель по русской истории. Издание 2-ое, дополненное. В. Е. Семенов ;  ;  ;  ;  ; 47 ; Zakhapisty ; 263 
 6512 ; Рюрик и Владимир. Самоучитель по русской истории. Издание 2-ое, дополненное. В. Е. Семенов ;  ;  ;  ;  ; 37 ; сochu ; 265 
 6513 ; Монетное дело Российской империи. В. Е. Семенов ;  ;  ;  ;  ; 16 ; sm-dc ; 410 
 6514 ; Русские деньги X-XVII вв. Редакция 7, 2018 ;  ;  ;  ;  ; 17 ; Markgraf ; 108 
 6515 ; Русские деньги X-XVII вв. Редакция 7, 2018 ;  ;  ;  ;  ; 11 ; gusania ; 100 
 6516 ; Русские деньги X-XVII вв. Редакция 7, 2018 ;  ;  ;  ;  ; 16 ; borshik ; 122 
 6517 ; Монеты России 1700-1917 гг. Редакция 15, 2018 год ;  ;  ;  ;  ; 54 ; Чуча ; 141 
 6518 ; Монеты России 1700-1917 гг. Редакция 15, 2018 год ;  ;  ;  ;  ; 9 ; 462 ; 135 
 6519 ; Монеты России 1700-1917 гг. Редакция 15, 2018 год ;  ;  ;  ;  ; 24 ; xres ; 137 
 6520 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов. Редакция 48 ;  ;  ;  ;  ; 16 ; M.A.G. ; 181 
 6521 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов. Редакция 48 ;  ;  ;  ;  ; 11 ; Матроскин ; 172 
 6522 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов. Редакция 48 ;  ;  ;  ;  ; 12 ; Rober ; 173 
 6523 ; А.В. Орешников. Русские монеты до 1547 года. Репринтное издание ;  ;  ;  ;  ; 21 ; Спортсмен13 ; 363 
 6524 ; В. П. Малышев. ЭНЦИКЛОПЕДИЯ. Денежные эмиссии региональных и местных правительств России 1917-1923 гг ;  ;  ;  ;  ; 13 ; Deol86 ; 255 
 6525 ; Каталог-справочник. Награды Российской Империи. Часть I. Ордена и знаки отличия. Редакция 5 ;  ;  ;  ;  ; 9 ; flutter ; 148 
 6526 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2019 годов. Редакция 46 ;  ;  ;  ;  ; 11 ; flutter ; 153 
 6527 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2017 годов. Редакция 43 ;  ;  ;  ;  ; 5 ; stas007 ; 11 
 6528 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2013 годов. Редакция 34 ;  ;  ;  ;  ; 10 ; Матроскин ; 11 
 6529 ; Каталог-справочник. Юбилейные и памятные монеты Казахстана 1995-2013 гг. Редакция 3, 2013 год ;  ;  ;  ;  ; 13 ; az717 ; 19 
 6530 ; Каталог-справочник. Монеты Беларуси 1996-2018 гг. Редакция 5, 2018 год ;  ;  ;  ;  ; 51 ; Александр-78 ; 117 
 6531 ; Каталог-справочник "Бумажные деньги России". Часть II. 7-я редакция.  2012 год ;  ;  ;  ;  ; 40 ; dimam_kz ; 111 
 6532 ; Монеты России в экспозиции Музея денежного обращения "Конрос" ;  ;  ;  ;  ; 8 ; an78gg ; 77 
 6533 ; Каталог почтовых карточек и конвертов с оригинальными марками Российской Федерации 1992-2017 ;  ;  ;  ;  ; 11 ; Александр-78 ; 105 
